false,2026-04-30 11:28:12.475165,86,2026-04-30 11:28:12.475165,https://jobs.techstars.com/companies/cledara/jobs/76429308-software-engineer-internal-tools-operations#content,Cledara,"Barcelona, Spain",Software Engineer - Internal Tools & Operations
false,2026-04-30 11:28:12.476715,87,2026-04-30 11:28:12.476715,https://hackajob.com/job/365a26e4-42ca-11f1-a7b8-0a05e249917d-2026-bny-analyst-program-chief-commercial-office?hsLang=en&utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,Hackajob,"New York, USA",2026 BNY Analyst Program - Chief Commercial Office
false,2026-04-30 11:28:12.477770,88,2026-04-30 11:28:12.478290,https://jobs.techstars.com/companies/datarobot/jobs/76500242-lead-engagement-director#content,DataRobot,"San Francisco, CA, USA",Lead Engagement Director
false,2026-04-30 11:28:12.479330,89,2026-04-30 11:28:12.479330,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76422453-maintenance-technician-nights-2-2-3-6pm-to-6am#content,Rivalia Chemical Co.,"Breinigsville, PA, USA",Maintenance Technician Nights 2-2-3 6pm to 6am
false,2026-04-30 11:28:12.480381,90,2026-04-30 11:28:12.480381,https://www.linkedin.com/jobs/view/machine-operator-2nd-shift-english-muffin-jr-production-at-conagra-brands-4406278050?utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,Rivalia Chemical Co.,"Denver, CO, USA",Machine Operator - 2nd shift - English Muffin Jr - Production
false,2026-04-30 11:28:12.481968,91,2026-04-30 11:28:12.481968,https://jobs.techstars.com/companies/aftershoot/jobs/76425079-content-and-community-lead#content,AfterShoot,"Bengaluru, Karnataka, India",Content and Community Lead
false,2026-04-30 11:28:12.483037,92,2026-04-30 11:28:12.483037,https://il.linkedin.com/jobs/view/networking-security-engineer-at-wix-4407132194?utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,Westcott Multimedia,"Tel Aviv District, Israel",Networking Security Engineer
false,2026-04-30 11:28:12.484604,93,2026-04-30 11:28:12.484604,https://jobs.techstars.com/companies/chainalysis/jobs/76678171-staff-threat-detection-engineer#content,Chainalysis,United States,Staff Threat Detection Engineer
false,2026-04-30 11:28:12.485647,94,2026-04-30 11:28:12.485647,https://uk.linkedin.com/jobs/view/digital-specialist-at-we-make-change-4408222215?utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,We Make Change,"London, UK",Digital Specialist
false,2026-04-30 11:28:12.486687,95,2026-04-30 11:28:12.486687,https://jobs.techstars.com/companies/veho/jobs/76613394-senior-strategic-finance-associate#content,Veho,"New York, USA",Senior Strategic Finance Associate
false,2026-04-30 11:28:12.488300,96,2026-04-30 11:28:12.488300,https://jobs.techstars.com/companies/newsela/jobs/76528309-manager-talent-acquisition-remote-us#content,Newsela,United States,"Manager, Talent Acquisition (Remote, US)"
false,2026-04-30 11:28:12.489914,97,2026-04-30 11:28:12.489914,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510719-production-supervisor-2nd-shift#content,Rivalia Chemical Co.,"Troy, OH, USA",Production Supervisor - 2nd Shift
false,2026-04-30 11:28:12.490974,98,2026-04-30 11:28:12.490974,https://jobs.techstars.com/companies/orbit-fab-2-4375b029-69ac-48c8-a92b-980ad3df9d26/jobs/76414132-uk-orbital-refuelling-fluid-system-engineering-intern#content,Orbit Fab,"harwell, didcot ox11, uk",UK - Orbital Refuelling Fluid System Engineering Intern
false,2026-04-30 11:28:12.492016,99,2026-04-30 11:28:12.492539,https://jobs.techstars.com/companies/boxes-4-0-devices-2/jobs/76482767-hris-servicenow-technical-lead#content,BOxES 4.0 Devices,"Racine, WI, USA",HRIS ServiceNow Technical Lead
false,2026-04-30 11:28:12.493390,100,2026-04-30 11:28:12.493390,https://careers.codspeed.io/senior-full-stack-engineer?pvs=25&utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,CodSpeed,"",Senior Full-stack Engineer
false,2026-04-30 11:28:12.494415,101,2026-04-30 11:28:12.494415,https://jobs.techstars.com/companies/activated-scale/jobs/76585582-sales-development-representative#content,Activated Scale,"New York, NY, USA",Sales Development Representative
false,2026-04-30 11:28:12.501286,102,2026-04-30 11:28:12.501286,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510721-maintenance-technician-2pm-10pm#content,Rivalia Chemical Co.,"Louisville, KY, USA",Maintenance Technician (2pm-10pm)
